59.9302353|30.3672230|
59.9373037|30.3367473|Jack and Chan
55.6669435|37.8664099|Мастер отель Котельники
59.9125281|30.2768861|Чито Гврито
59.9144993|30.3494587|Вкусно — и точка
55.8169680|37.6482136|Дизайн Отель
59.8523932|30.2425168|Афоня
59.9493205|30.3067199|Традиция
59.8585196|30.3204692|Hitch
55.6440780|37.5085108|Хинкальная
55.6921481|37.8970327|Кофе Хауз
59.9362993|30.3246487|Хачапури и вино
55.6622183|37.9579767|Барракуда
55.7949346|37.7057455|Илья Муромец
55.7944316|37.7059140|Лок Сток
55.9094189|37.8674805|Интердентос
59.9530729|30.2911251|BChostel
55.7450867|37.8637729|Новокосино
55.7566034|37.6596964|Старбакс
59.9281623|30.3227454|Рада & K
59.9463102|30.3583739|Frida
59.9278364|30.3527285|8956
55.7644063|37.6850342|Лефортовский мост
59.8338856|30.3465686|папироска.рф
55.8019303|37.5309981|Корчма
59.7256661|30.4178969|Корюшка
55.7400885|37.7838962|Наше кафе
55.7385152|37.5257010|Сбербанк
60.0496662|30.3538476|Токио-City
59.8345668|30.2615310|Ринго
59.8507087|30.1736812|Южно-приморский
59.9223388|30.3360474|Теремок
60.0126084|30.3981943|Бургер Кинг
55.8881567|37.5881897|
55.6939855|37.5334030|Шоколадница
59.9199731|30.3540206|Теремок
55.7964748|37.5991630|Кофе Порт
55.7426297|37.4996642|Бургер Кинг
55.7429533|37.5035131|Якитория
55.6327995|37.7659350|Алма-Атинская
55.8096711|37.7771044|ЛидерМос
55.8561430|37.3542024|Пятницкое шоссе
59.9189361|30.2889741|Торт I
59.9358808|30.3512741|Al Capone
55.7596876|37.6571710|Шоколадница
55.7787524|37.6005056|Coffee Bean
59.9176026|30.2880277|Sergio
59.9568937|30.3621828|Открытие
55.7612296|37.6177102|Града
55.7708113|37.6206762|Шоколадница
55.7703790|37.6206946|Бургер Кинг
55.6540254|37.8409910|Стокманн
55.5915724|37.3660684|Якитория
55.8023549|37.7920326|Бульвар
59.9892462|30.3444917|cafe+
55.7599185|37.6116817|Якитория
55.6312182|37.6777580|Библиотека №154
59.9331392|30.3284144|12 комнат
60.0146843|30.2501352|Beer House
55.7101338|37.6630722|Иль Массимо
59.9620623|30.4547557|Легион
55.6397181|37.6944422|Библиотека №167
55.6231046|37.6544970|Библиотека №141
55.7531764|37.6349181|True Cost
59.9244595|30.3118302|London
59.8728604|30.2636064|Путиловъ-1
59.8085944|30.5771454|Код
55.7523348|37.8195180|Шоколадница
55.7657091|37.6356723|Crazy Daisy
55.7998233|37.7944815|
59.9392282|30.3486744|Корчма Сало
55.5465700|37.5514320|Якитория
59.8726729|30.3207930|Chang
59.8602896|30.3214747|MA
55.7396382|37.5960592|Амбассадори
55.7439630|37.6020239|Il Forno
59.8665650|30.3834410|Центральная библиотека Фрунзенского района имени А. П. Чехова
59.9292321|30.3473028|Общество чистых тарелок
59.9166624|30.3204975|Beer House
59.9159654|30.3178167|Бургер Кинг
59.9574170|30.3101491|Subway
59.9497287|30.2668601|Уральский мост
59.9220321|30.3046282|Персия
59.9352224|30.3316803|Lookbook
59.9551294|30.3077202|Цех85
59.9336507|30.3140842|Общество чистых тарелок
59.9248263|30.3566386|Краснодарский Парень
59.8405125|30.4845866|Вкусно — и точка
55.4963983|37.8415367|Лукойл
55.9619358|37.3348931|Лукойл
55.7599927|37.5846467|Бургер Кинг
59.9430268|30.3601084|Par
59.9410421|30.3481361|Blues club Hendricks
59.9466363|30.3581288|Beer House
59.9388151|30.3452831|Бизе
59.9414494|30.3454395|Сидрерия
59.9467177|30.3507415|Токио-Сити
59.8695257|30.3780891|Сбер
59.9420294|30.3440367|Арт-Отель Моховая
59.9439717|30.3671737|Слой
59.9435234|30.3552174|Хачапури и вино
59.9296511|30.3652775|Entry Coffeeshop & Wine
55.6572120|37.4816861|Якитория
55.6655886|37.5071941|Siara
59.9368561|30.3548177|Маяк
59.8326760|30.1998965|Токио-Сити
59.8610765|30.3978642|ВТБ
55.7631149|37.6464757|Беседка
55.7624377|37.5954627|Uilliam's
55.8387570|37.3231816|Зенит
59.9578838|30.3335313|Страшная сила
55.8895112|37.5969036|Ёрш
55.8894229|37.5968792|Тануки
59.9150679|29.7722594|Академия (на реконструкции)
59.9564586|30.3213380|Евразия
55.7270253|37.4808151|WeGym Кутузовский
55.7211045|37.6104661|StarHit
55.7458923|37.5492620|Кофе Хауз
59.9292502|30.3691475|Венеция
59.8368009|30.3580154|BBQ
59.8663540|30.3133508|Beer House
55.7632797|37.6079595|Циферблат
55.6786728|37.5644057|Шоколадница
60.0330396|30.4167592|ФотоСлон
60.0290466|30.2957480|Евразия
55.7067760|37.7093916|Forpic
59.9480284|30.2328760|Марчеллис
55.6476690|37.5950375|Бургер Кинг
55.7579096|37.5973729|Breakfast
60.2166367|29.7290668|"база отдыха ""Азимут"""
55.8069196|37.5031898|Кружка
60.0342741|30.3230095|Эскалибур
55.7453987|37.8724730|Детская библиотека
59.9282298|30.3690610|Регби Хаус
59.9879133|30.2875565|Made in
59.9262464|30.3194843|Маруся
55.7298711|37.6400640|Ростик'с
59.9331570|30.3103416|Made In China
59.9450015|30.3866693|Додо Пицца
55.7275297|37.5800178|Бургер Кинг
55.5827846|37.9123954|O'stin;Бургер Кинг
55.7400114|37.6159767|Вильям Басс
59.8091195|30.3208990|Rostic`s
60.0071702|30.2977750|Забава
55.7280401|37.5812447|Якитория
55.6648872|37.4814829|Бургер Кинг
55.7178713|37.6468139|Салхино
60.0346204|30.2975479|Бруно Иванович
60.0201553|30.2705733|Фамильная выпечка
55.7529635|37.5941592|Якитория
55.7535702|37.7164360|Якитория
55.8898515|37.5378749|Якитория
55.6095966|37.7202281|Якитория
55.6560056|37.7442013|Якитория
55.6907556|37.8603074|Якитория
