lat,lon,name,value
55.7343767,37.6616778,Верона,1
55.8242381,37.6036621,Prime Time,1
59.9479369,30.2767363,MDC,1
60.0391039,30.3304119,Шаверма Бар,1
55.8183558,37.5739085,Сварня,1
55.8184075,37.5738876,Шоколадница,1
59.9533412,30.3060264,Коммунальная страна,1
55.5365454,37.5398258,Продукты,1
55.7609025,37.717601,Wegym,1
55.6778066,37.653689,Вело-База,1
55.8295016,37.4491227,HR24 Print,1
55.7264572,37.8601434,Games Keeper,1
59.9108143,29.7756326,Neo Burger,1
59.907513,30.278955,,1
55.7772626,37.6350446,Медси,1
55.6917734,37.8557595,Краса-Люкс,1
59.8790467,29.9108417,Duck & Drake,1
59.9267726,30.3083654,Lavrentev,1
55.763219,37.5661363,Поликлиника.ру,1
55.7722649,37.5952035,Медведь,1
55.7946312,37.7117506,Subway,1
55.8236638,37.3712918,Маникюрия,1
55.6195812,37.7524993,Бургер Кинг,1
59.9073301,30.2976933,Бургер Кинг,1
59.9663788,30.3431809,Леди,1
59.9661383,30.3432299,ИД «Питер»,1
59.9525995,30.2546989,VIP Керамика,1
55.7382722,37.4111831,Старбакс,1
55.8920643,37.4396289,Штолле,1
60.0250768,30.2756048,,1
55.7327443,37.5356717,РЕСО,1
55.6474356,37.5280676,Продукты,1
55.7402835,37.634418,Муза,1
55.6488926,37.7449766,Бургер Кинг,1
59.9315086,30.3035268,Big Marine,1
55.6488311,37.7448783,Му-Му,1
55.7950874,37.7129171,Coffeeport,1
55.7635394,37.6015174,Двенадцать,1
55.6891532,37.913795,DNS,1
55.6885518,37.9129459,Хмельбург,1
55.68864,37.9127897,Аригато,1
59.9458129,30.3684542,Блок,1
59.9485733,30.368532,Оранжерея Таврического сада,1
55.7735986,37.4719175,Well's Home Cafe,1
59.8545383,30.3721072,Токио-City,1
55.8556158,37.4762569,Кружка,1
59.9475319,30.2670624,Вкусный Обед,1
55.8020754,37.5316212,Rostic's,1
55.8022279,37.5320072,IL Патио,1
55.8021611,37.5317125,Теремок,1
55.6120695,37.6055424,IL Патио,1
59.8828491,30.279108,Mitsubishi Lancer Service,1
59.8828315,30.279283,VAG laboratory,1
55.7865221,37.5947856,Coffeeport,1
59.9528538,30.2896837,Пилки,1
55.7726371,37.6377493,Сухаревский,1
55.6094837,37.698633,ООО «Антарес»,1
59.9366562,30.3526161,Бутик-отель «1852»,1
55.6307563,37.5192104,Центральная библиотека №190,1
59.9367882,30.225561,WestCall,1
55.7988559,37.9390634,Fit'n'Go Балашиха,1
60.0123287,30.4112319,Подстанция скорой помощи,1
59.9154438,30.3286844,Краски лета,1
55.7381816,37.4100531,Бургер Кинг,1
55.7812901,37.6289891,Крошка Картошка,1
55.7900954,37.6798984,Бургер Кинг,1
59.9332868,30.3554509,Boho Botanica Hotel на Невском,1
59.9332329,30.3546696,BabJib,1
55.9171681,37.8479122,Сервисный центр Re-Master,1
55.6094573,37.7201428,Бургер Кинг,1
60.0148877,30.3868572,Цвет,1
59.9566533,30.3614698,HAIR STUDIO,1
55.8898991,37.5373309,Многофункциональный центр предоставления государственных услуг района Дмитровский,1
55.6360819,37.5117227,Domino's,1
55.7710142,37.6317002,Crazy Shisha,1
55.7712595,37.632051,Mr. Mishka,1
55.6560029,37.5422884,Кофе Хауз,1
55.6561018,37.5415779,Бургер Кинг,1
59.9273075,30.3394918,Feromon 5 uglov,1
55.8997855,37.4821944,Шагающая рыбка,1
59.9867126,30.3928437,VIP Керамика,1
59.9538668,30.3064171,Институт,1
55.9033544,37.478506,Шагающая рыбка,1
55.9431431,37.7865529,,1
55.7942588,37.7163311,Пятёрочка,1
59.9420604,30.3443024,InBox Capsule Hotel,1
59.9227873,30.4547305,,1
59.9220226,30.4594286,Rock'n'roll bar,1
55.6551929,37.4999203,Авеню,1
55.6550097,37.4990796,Дионис № 1,1
59.7225874,30.3487347,У Баболовского Парка,1
55.6166759,37.7154808,Кофе Хауз,1
59.9322484,30.3460189,City grill,1
59.929068,30.3593111,Вильям Басс,1
59.9244067,30.3553012,РА отель,1
55.8636161,37.5780179,Condor,1
55.6587418,37.8457122,Вкусно — и точка,1
55.7292367,37.7308716,Zамания,1
59.9287163,30.3816755,Any Day,1
60.0233589,30.2840881,Ветеринарная клиника Сотникова,1
55.8517385,37.4928338,Пив&Ко,1
59.9560432,30.3312995,Vse Putem,1
55.7769744,37.6742548,Yum-yum,1
55.7455878,37.6585341,,1
60.0894375,30.2749562,Форт-Р,1
59.9408362,30.3568187,Red Apple,1
55.8102703,37.5068609,Buzz Lounge,1
55.6747216,37.592789,библиотека #185,1
59.9318189,30.353172,Pita's,1
59.9368504,30.3222936,Goose Goose,1
55.7904496,37.5299219,Бургер Кинг,1
59.9422385,30.341067,Gastroli,1
59.8451342,30.3761516,Прямые руки,1
59.9286453,30.354033,На Парах,1
59.9325485,30.3148022,Oldham,1
59.9473928,30.2848271,Брюгге,1
59.9247075,30.3514851,Like Home,1
55.7295902,37.5874847,Баловень,1
59.9336768,30.3476154,Друзья,1
55.7336853,37.5363109,Гранатовый сад,1
55.5980644,37.8253919,Green Rest,1
59.9009017,30.4207635,AvetPark,1
55.7663307,37.7005474,Семейная,1
59.8207357,30.3161756,Вкусно — и точка,1
59.9290097,30.3587628,Эмеральд,1
59.9403504,30.3445418,Diamond,1
59.9176807,30.2935612,Покровский остров,1
55.8767726,37.4501368,Rostic's,1
59.9315373,30.3696891,Свет востока,1
55.6779583,37.5071852,Бургер Кинг,1
59.9567717,30.3542525,Пельменная №1,1
55.7742656,37.608717,Билайн,1
55.7609557,37.6355068,Чайных Дел Мастерская,1
55.7604124,37.6617566,Малиандао,1
59.9484402,30.3894717,Таврическая,1
55.7636873,37.5677627,Swim,1
59.9403021,30.2822306,На югах,1
59.9387341,30.2829962,Таверна Гролле,1
59.9384714,30.2820927,Столовая,1
55.7566499,37.659438,Бургер Кинг,1
55.8208908,37.6073136,Твин Пигз,1
60.0057651,30.4044995,Бар Fleet Street Паб,1
60.1096331,30.3136379,Эльбрус,1
59.9572775,30.3218191,Долголетие,1
55.7227345,37.7046375,Elit world,1
55.8423234,37.3735048,WeGym,1
55.7783696,37.4940049,Уют,1
60.1435662,30.2281249,Имбирь и корица,1
55.790296,37.5277269,KidZania,1
55.7130251,37.6659548,Brainmark,1
55.8055756,37.4132422,Бургер Кинг,1
59.8599474,30.3220658,Позитивмед,1
55.7161551,37.6763659,Sherwoood,1
55.6768923,37.7658481,Бургер Кинг,1
59.973967,30.3063635,Бутик-отель Графтио,1
60.0012449,30.3258985,Panama club,1
55.7413536,37.502337,GOPAPPY.RU,1
55.7605104,37.65207,DentStar,1
59.9276869,30.3502452,Ra Family,1
55.792891,37.6364655,Бургер Кинг,1
59.9842663,30.2605415,Лахта Клиника,1
59.933925,30.3397541,Beer House,1
55.8120966,37.6499606,Мастерская рекламы,1
59.9157543,30.3069958,Тарелка,1
55.8718446,37.3276984,Wow!,1
55.6569724,37.631254,МобЭкспо,1
55.7388469,37.6054369,Танцы,1
55.7840978,37.7098662,Чонг Донг,1
59.9385666,30.3437331,LaCelletta Caffè,1
55.7696871,37.6324006,Натахтари,1
59.8526801,30.3326673,Feromon Lounge Cafe,1
55.7399124,37.6539433,Dorffman,1
55.743418,37.6559374,La Salute,1
55.7604868,37.6464661,Beermood,1
59.9360567,30.3271348,Столовая №1,1
59.8705109,30.3794384,МТС,1
59.9339776,30.3449329,Joe Tattoo Studio,1
55.7218647,37.5725985,Archie,1
55.6816989,37.6114927,Брусника,1
59.9324699,30.3214851,"HairFcker, студия красоты",1
59.9383955,30.275241,Ростраль,1
59.9384527,30.275191,Жемчужина Востока,1
55.9405108,37.503025,Garage,1
55.7084343,37.5871975,Шоколадница,1
55.7592597,37.5567551,Старина Мюллер,1
55.7343223,37.6626142,Старина Мюллер,1
60.0935541,29.9559045,Бриз,1
59.8319253,30.3518471,Beer House,1
55.794834,37.9307715,Одежда,1
55.6819726,37.8472239,Лепёшка,1
59.7178498,30.4093954,Галерея Акаса,1
55.7666389,37.5999007,Мясо & Рыба,1
55.7603943,37.6197281,Apple Store,1
55.7403559,37.6587069,Перекрёсток,1
59.9592325,30.4394218,Бургер Кинг,1
59.9603529,30.288784,Винтаж,1
59.9466412,30.3573239,Bar Do Bar,1
59.9225173,30.4843203,Glory Pub,1
59.8646771,30.3225776,Эсте,1
55.7580117,37.6420917,Hair lab,1
55.762869,37.5598006,Открытая клиника,1
55.7107278,37.603148,Wifi,1
59.9359911,30.345081,Mama Roma,1
59.9297197,30.3744266,Gala,1
59.928559,30.3469419,Smile.lab,1
55.9334685,37.8437739,IL Патио,1
55.7861505,37.511614,Клиника Аллы Хазовой,1
59.93119,30.3199532,Coffee 22,1
55.7140376,37.6232281,,1
55.7183049,37.6090722,,1
55.5962481,37.6028921,Вкусно — и точка,1
55.6358136,37.3476532,Алло-пицца Переделкино,1
55.7689625,37.6274979,Пушкарёв,1
59.9460063,30.2646121,творческий кластер Артмуза,1
59.9976629,29.7658273,l`Americano,1
55.820085,37.365426,BeautyV,1
55.819528,37.9672188,Market Food,1
59.9197222,30.3421864,Доктор САН,1
59.9517811,30.2164526,Феромон,1
59.9458931,30.3368981,Кофейный домик,1
55.7252211,37.7614408,Тануки,1
59.9639019,30.2802425,Буханка,1
59.8537849,30.3557692,Семейный уют,1
55.712403,37.6070377,,1
59.7222557,30.0655436,Панорама Мед,1
59.928628,30.3708664,Boutique № 5,1
59.8700248,30.3788779,Rostic`s,1
59.9319389,30.2517396,Эрарта,1
59.9862397,30.2029265,Coffeeshop Company,1
59.9561911,30.3427423,Aurora Concert Hall,1
59.9698407,30.3167452,Coffee-3,1
59.9686165,30.3180363,Doner Bar,1
55.8476145,37.3601285,Rostic's,1
55.7927806,37.7877009,Кофеловерс,1
59.8874802,30.4694242,МастерАвто,1
59.9583874,30.3182881,Брынза,1
59.8949446,30.3300603,Route 148,1
55.7027927,37.6519364,Divers,1
55.772422,37.5002812,АвтоКарат,1
55.6763881,37.9015794,Подмосковные Вечера,1
59.852644,30.361937,Grill&Joy,1
55.7075571,37.5892817,Wifi,1
59.9095996,30.3394457,Трактир на Боровой,1
55.6456465,37.7551524,CAReta,1
59.9492097,30.3683549,ВБРР,1
55.7589041,37.7460379,Шоссе Энтузиастов,1
55.671808,37.7393111,Вкусно — и точка,1
59.8758993,30.3613497,Вкусно — и точка,1
55.883181,37.4340084,Коворкинг 14,1
55.7063123,37.6631393,Автозаводская,1
55.7470515,37.7377294,Андроновка,1
55.6901311,37.6188659,Верхние Котлы,1
55.7897913,37.743213,Измайлово,1
55.8396193,37.5201074,Коптево,1
55.6898387,37.6057607,Крымская,1
55.8471565,37.5514638,Лихоборы,1
55.7990098,37.4990272,Панфиловская,1
55.7069666,37.586394,Площадь Гагарина,1
55.7713304,37.7450661,Соколиная Гора,1
55.7184497,37.6977066,Угрешская,1
55.7231314,37.7821054,,1
59.9331011,30.3499062,Пастель,1
55.7513089,37.6070956,In Time,1
55.7700028,37.6473503,Красные Ворота,1
55.7689698,37.6451715,Урюк,1
59.892318,30.3297013,Fix Price,1
55.6375484,37.656776,Вкусно — и точка,1
59.8950554,30.4930227,Бургер Кинг,1
60.0592649,30.3376245,Rene,1
60.0591556,30.3373521,Рив Гош,1
59.9458124,30.2172476,Кот и Пёс,1
59.944753,30.2367805,Кот и Пёс,1
59.9663149,30.3431667,,1
55.7033271,37.6199443,Moscow_WiFi_Free,1
55.7036151,37.6204055,Moscow_WiFi_Free,1
55.7409986,37.5031914,BigAp.ru,1
59.8973655,30.5072531,Клиника доктора Левкович,1
55.7635292,37.608739,Kirin,1
55.7587793,37.6344832,К-Принт,1
55.7362542,37.4673113,Бургер Кинг,1
59.9361227,30.3226518,Tower,1
55.6808367,37.7374812,РОСИЗО,1
55.7719685,37.5981882,Roaster coffee,1
55.822916,37.5876371,Фонвизинская,1
55.7169952,37.6234618,Urban kitchen,1
55.7122349,37.4160656,АРТ индустрия,1
55.6810384,37.5377205,Стар Трек Сервис,1
59.8624865,30.2099087,Гаджет'S,1
55.7642338,37.6594089,Good News,1
55.7514144,37.5931113,ХО,1
55.9322232,37.9412994,,1
55.6556063,37.6153484,Reiki-massage,1
55.7585392,37.741209,save and sale,1
59.9970939,30.2985702,Штрудельбург,1
55.6105583,37.6630773,Вкусно — и точка,1
56.0054955,37.4821366,Соляная пещера Волшебная СольКа,1
59.9778548,30.3183859,Парма суши,1
55.6645755,37.4682991,Строймаркет,1
55.7475891,38.0518799,IMAGECARS,1
59.8577487,30.3892222,Коза Дереза,1
60.0516964,30.4374421,Вкусно — и точка,1
60.0516369,30.4377202,Токио-333,1
59.9246077,30.2978783,Siegfried,1
55.6525843,37.8502581,Cleancity 24,1
59.8790149,29.8312665,spb.edu,1
59.8802957,29.828949,spb.edu,1
55.792178,37.787787,Заяц и шляпа,1
55.6914841,37.623289,MG Studio,1
55.7974332,37.9646016,Blooming Sense,1
55.8169909,37.6927162,Мари Полин,1
55.6924199,37.727652,Шоколад,1
55.7948992,37.7114302,Бургер Кинг,1
55.760874,37.6229528,MacMed,1
55.8347137,37.5651128,"Школа танцев ""7Dance""",1
60.0178649,30.3179693,Камелот,1
59.9953913,30.1536963,,1
55.7887279,37.6332744,Нотик,1
60.0302214,30.4006521,Altritter Арт-отель,1
59.8476005,30.1867481,Свет Востока,1
59.920598,30.3568365,Бургер Кинг,1
55.7053366,37.6414564,Урюк,1
55.7114505,37.8983218,Бургер Кинг,1
55.9150905,37.7096699,Медок,1
55.8435839,37.4443634,Додо Пицца,1
59.8321949,30.3875317,Окна Петербурга,1
55.783429,37.719625,Rostic's,1
60.0356637,30.4168387,Rostic`s,1
55.662992,37.56585,Sm24,1
59.9330068,30.3244616,Рапсодия,1
55.7531903,37.5897197,E-lastic,1
59.9245318,30.3184839,OldBoy,1
59.9298018,30.344193,Smoke BBQ,1
59.9248694,30.3543741,Ex-Gad.ru,1
59.9353674,30.3346211,Coffeeshop Company,1
55.7126812,37.6777959,Дубровка,1
55.7725414,37.6768414,Бургер Кинг,1
59.9654517,30.3127765,Буше,1
55.7033199,37.8885582,Клиника вашего стоматолога,1
55.6683852,38.016277,Ника,1
55.7040366,37.7704111,Биодентис,1
59.8284789,30.3790165,Сладкоежка,1
60.0375887,30.3393596,ЭлитАвто,1
55.7240071,37.6898492,хостел на Волгоградке,1
55.8279917,37.4101427,Давайдарить!,1
55.7834817,37.719085,Бургер Кинг,1
55.7102802,37.6751997,Бургер Кинг,1
55.8068191,37.4556515,,1
59.9261327,30.3467032,Кашмир,1
55.7558546,37.6435763,Impact Hub,1
55.7440736,37.5861078,Елисеефф Арбат Отель,1
55.8708732,37.5447169,Уютный дом,1
55.8236658,37.6347842,Бургер Кинг,1
55.7996697,37.4837582,Бургер Кинг,1
55.7108018,37.8009225,Fix My Fruit,1
55.7240677,37.5610813,Тарелка,1
55.7823196,37.6001954,Культ туризм,1
59.829287,30.3782129,Ла Петра,1
59.8512846,30.2571286,,1
59.8514278,30.266554,Ешь&пей,1
55.6143475,37.7566263,Чайхана София,1
55.7534812,37.582084,People,1
59.9176958,30.2787581,Блин Буфет,1
55.7136529,37.74291,,1
55.7913909,37.599395,Облака,1
59.9241292,30.2930745,Мариинск,1
59.9270907,30.3157044,Charlie,1
59.9267274,30.3156924,Coffee Way,1
59.9225605,30.2940847,Мамин Базар,1
59.9240285,30.300954,Что-то кроме дождя,1
55.6852171,37.628127,Альфа медицина,1
55.6405825,37.6583084,Старинные обычаи,1
55.7479832,37.7168869,Батутный клуб Рубикон,1
59.9299354,30.35418,Coffeers,1
55.7446233,37.6268614,"Есть хинкали, пить вино",1
59.9443469,30.2863426,Свои книги,1
55.7667471,37.6136398,Клубный дом Svoy,1
55.7601389,37.6258707,Грабли,1
55.5404364,37.4928113,Суши Wok,1
55.6649194,37.6134325,Примавера,1
55.8942642,37.4497812,Rostic's,1
55.7597692,37.6012252,Didi,1
55.7668283,37.6133469,miwka_nails,1
55.8367402,37.4276811,Атлант-М Тушино,1
59.9351563,30.3167784,Bonch,1
59.928374,30.3702128,Dvor'ы,1
55.927065,37.844912,"Королевский клуб здоровых людей ""Витамин""",1
59.9322611,30.4027365,Панорама,1
55.7844882,37.4630188,Вкусняшка,1
55.9301116,37.7947481,Пиццерия Помидор,1
59.9271139,30.3088203,"Chao, Mama",1
59.847538,30.3209718,Марчеллис,1
55.759768,37.4198735,La Collina,1
55.7585797,37.5267739,LeMans,1
59.9222237,30.3320932,Кофе и Тепло,1
59.9345889,30.2988237,Невский Бриз,1
55.789426,37.6301495,Альфакар,1
55.7124138,37.6561357,Вкусно — и точка,1
55.7419199,37.6354973,Йога-Практика,1
59.9217884,30.2847209,Живи вкусно,1
59.8418383,30.2350908,Тепло,1
59.9385292,30.3676941,Мини-отель «Рада»,1
59.8956903,30.420519,Сушишоп,1
59.9295294,30.2423531,Априори,1
55.8197098,37.3198988,Бургер Кинг,1
59.8714691,30.3816921,Альфа-Банк,1
59.9358207,30.3174386,Italy,1
55.8608383,37.4814524,Убежище 35,1
59.985462,30.2874566,Леди,1
55.78478,37.623576,Paulaner Brauhaus,1
55.780085,37.6335642,Вкусно — и точка,1
55.7622423,37.6576979,Приморье,1
59.9867714,30.3009428,Коржов,1
55.7794137,37.711411,Comis,1
55.637719,37.6575116,ЛПС Дента,1
59.9420212,30.2754806,Теремок,1
59.9254683,30.3150658,#Кофейня №1,1
55.7631331,37.5584368,"Клуб ""Натен""",1
59.9238434,30.3222144,Фогель,1
59.8576987,30.1793062,Додо Пицца,1
59.9214491,30.330162,Бургер Кинг,1
55.7452108,37.5657523,Кофе Хауз,1
55.6127111,37.697896,,1
55.8937847,37.4761917,Пицца Като,1
55.7829309,37.6012829,Порто Миконос,1
55.7587883,37.6377942,Полесье,1
55.9611613,37.5335006,ТВМ,1
55.826761,37.4360374,Beer & Beard,1
55.7650584,37.5654124,Barbar Home,1
55.7269575,37.6258874,Farsh,1
55.7564584,37.584828,Имрус,1
59.9396562,30.2823023,На Парах,1
59.9261615,30.3181144,Столовая № 1,1
60.0003297,30.2999664,На Парах,1
55.700383,37.8590101,,1
55.9973935,37.8621377,"Детский клуб ""считалки-игралки""",1
55.9166957,37.7586968,Шоколадница,1
55.8970412,37.4246495,АвтоСпецЦентр Ниссан / Датсун,1
59.88746,30.4694363,МастерАвто,1
55.6239082,37.8683761,Автосервис у Олега,1
55.6830239,37.551257,Урюк,1
55.6741483,37.5657404,Рэдимэйд,1
55.7640077,37.5578624,Технопорт,1
55.6776175,37.5311503,Аксель,1
55.6954042,37.7694202,,1
60.0111674,30.2435948,Клиника позвоночника доктора Разумовского,1
55.7861233,37.7231281,Лето близко,1
55.7589983,37.7420996,Энтузиаст-Авто,1
55.7144824,37.8839952,Бургер Кинг,1
59.9302705,30.3274726,Money Honey,1
55.7142653,37.4095328,На Витебской,1
55.7081281,37.8107817,,1
59.9322737,30.3602746,City grill,1
59.881101,30.3168554,Додо Пицца,1
59.9852689,30.2893502,Мидл Паб,1
59.9852002,30.2885011,КИDO,1
55.9203514,37.843295,Solisun,1
55.7485762,37.5420473,Кулинарная лавка братьев Караваевых,1
59.9268802,30.3767627,Страшная сила,1
59.9280064,30.3148853,Thai Fun,1
59.9286064,30.3181379,Mr.Black Coffee,1
59.9284961,30.3183494,Блюз,1
59.9318924,30.32037,Лес Villa,1
59.9027616,30.3209982,Эко Фитнесс,1
55.6364541,37.6460294,Максимум,1
59.9358388,30.3129794,Ярумэн,1
55.8717975,37.3298098,Дровосек,1
55.6589105,37.739863,Бургер Кинг,1
55.8792252,37.7142793,Сметана,1
55.7327112,37.7075902,Мак Хауз,1
55.6258061,37.7994897,,1
55.6529908,37.6461861,Fан-Zonа,1
55.681962,37.8645754,Территория фитнеса,1
60.0111093,30.276412,,1
59.9399798,30.2731439,Саквояж,1
59.925911,30.3165609,Moo Moo,1
59.925893,30.3161079,Joly Woo,1
55.7540662,37.8002772,Три перца,1
55.6189048,37.9945311,Малахов,1
55.7178993,37.8973999,Центр тонирования,1
55.8380751,37.576935,Бургер Кинг,1
59.9546174,30.4084877,Wooddi,1
59.9334802,30.2966254,Tefsi,1
55.7571526,37.6323705,Маросейка 2,1
59.9342698,30.3124495,Hostel Rus - Admiralteystvo,1
55.7017364,37.5778113,Мегатренд,1
59.8925569,30.329695,Кафе на Цветочной,1
59.9218206,30.3035889,2flowers,1
59.943873,30.2703678,НашОтель,1
59.9311404,30.3555645,Beer House,1
59.9298457,30.3235171,Kravt,1
59.9362351,30.3600772,Клюква,1
60.0369839,30.3955843,Ибн-Сина,1
59.8892774,30.4886136,ГринСтом,1
55.6989329,37.4990865,Ломоносов,1
55.8484408,37.5884722,Лукойл,1
59.9219587,30.3286966,Мини-отель Речной парк,1
55.6311215,37.8621508,Magic Fitness,1
55.7698589,37.6466719,Авита Красные Ворота,1
60.0270235,30.367974,Шведская стоматология,1
55.7247884,37.4968443,Минская,1
55.7071424,37.5162362,Ломоносовский проспект,1
55.8458551,37.4756658,Медскан.рф,1
55.8129889,37.6038088,Авалинк,1
59.8870246,30.3283096,СофтБизнес,1
55.8030285,37.390648,The Buffet,1
55.8170453,37.7373556,Бульвар Рокоссовского,1
55.7611112,37.6523429,"Отель ""Калифорния""",1
55.7220785,37.6901098,2man,1
59.9895145,30.20251,Beer House,1
60.0100548,30.2616356,Окна Петербурга,1
60.0100978,30.2616428,Потолки Петербурга,1
59.8696878,30.3744539,Окна Петербурга,1
59.8695977,30.3742388,Потолки Петербурга,1
55.755973,37.6001434,Табачка,1
55.8950013,37.5227513,ЦентрТрубПласт,1
59.9851641,30.4238284,Толстый Лори,1
55.706993,37.6551488,Зубы Всем,1
59.848237,30.3141895,,1
59.9329519,30.4383662,Бургер Кинг,1
59.9997895,30.2606581,Окна Петербурга,1
60.0199389,30.2341066,Пудра,1
59.9373607,30.3634728,Северная звезда,1
59.9326832,30.3591732,Бургер Кинг,1
59.9155042,30.3138814,Воркплейс академия,1
55.9031347,37.5713873,Вишнёвая метель,1
59.9314916,30.2951166,Камара,1
56.0144336,37.4797125,Центральная библиотека г. Лобня,1
55.8194221,37.388172,Casa Mia,1
59.8558816,30.199353,SmokeTime,1
55.750675,37.5986119,I love cake,1
55.7022301,37.5767781,"Детейлинг-центр ""Мегатренд""",1
59.9747005,30.332383,Деловой центр NEVKA,1
59.9366644,30.3733039,Порт,1
55.6782597,37.9022488,Папки-скрепки,1
55.7643039,37.6081951,Florinn,1
55.7255585,37.579045,Ла Специя,1
55.7538858,37.748468,Калиброн,1
60.0807532,30.3408541,Додо Пицца,1
55.9500152,37.4529883,,1
59.8446456,30.3547277,Максиматик,1
59.9157442,30.2951635,МАВИ,1
55.8297805,37.9734702,Ваг сервис,1
59.8807103,30.4026885,Белка,1
59.9315432,30.3049344,Дельта Невы,1
55.6365956,37.3259912,Солнцеклёш,1
55.6846931,37.5543155,SKOL,1
55.8788798,37.4209683,Festool,1
55.8197664,37.3874021,Armani Collezioni,1
59.8395052,30.3964966,Бургер Кинг,1
55.8922746,37.6418036,Техцентр Mitsubishi,1
55.8706641,37.640131,Панчетта,1
55.6302067,37.6587751,Ашан,1
59.9859214,30.3004268,фотосалон Корона-Фото,1
55.7982868,37.5208952,Анатомия улыбки,1
59.9260953,30.3192689,Piter Shishas Club,1
60.034713,30.3177442,Фреш фитнес,1
55.9073511,37.5560302,Лианозово,1
55.6311432,37.6593519,Rostic's,1
59.9171761,30.3201803,Mr. Black,1
55.764454,37.9617519,Ревиталь Парк,1
59.9125123,30.3152726,Магнит,1
59.9245012,30.3385913,Малика,1
59.9237459,30.3366101,СССР,1
60.0074883,30.2599968,Вкусно — и точка,1
60.0019219,30.2723521,Вкусно — и точка,1
60.0049718,30.3011503,Вкусно — и точка,1
60.0520323,30.3329402,Вкусно — и точка,1
60.033328,30.3678939,Вкусно — и точка,1
59.9872135,30.3553532,Вкусно — и точка,1
59.9394281,30.4163151,Вкусно — и точка,1
59.9113588,30.4473521,Вкусно — и точка,1
55.7693311,37.604131,Вертикалье,1
55.7933451,37.9227806,Лукойл,1
55.8041325,37.7460075,Локомотив,1
55.7321929,37.7281427,Нижегородская,1
55.7241462,37.7168875,Новохохловская,1
55.697877,37.6475538,ЗИЛ,1
55.7328989,37.535733,,1
55.7300359,37.6253233,,1
55.6108173,37.3286006,Уют,1
55.8803043,37.4482936,Бургер Кинг,1
55.5936977,37.3511016,Якитория,1
59.8832728,30.3704998,Вкусно — и точка,1
59.7083203,30.4054807,Грушенька,1
55.6601929,37.4076596,Бургер Кинг,1
55.6586595,37.4014716,Бургер Кинг,1
55.7078411,37.3596597,Бургер Кинг,1
55.7069818,37.3851644,Бургер Кинг,1
55.7351874,37.6190936,Бургер Кинг,1
55.8133726,37.6025285,Бутырская,1
55.8222071,37.597376,Павлин-Мавлин,1
55.7711831,37.6154048,Зуб.ру,1
55.874734,37.5598091,Уста Дент,1
55.8752226,37.5306425,Кирпич,1
59.9293044,30.3365302,Soulmate,1
55.7546065,37.6254356,Сансер,1
55.7003452,37.5127611,Pauwel Kwak,1
55.9165858,37.7593262,Бургер Кинг,1
55.7063664,37.5936982,Бургер Кинг,1
60.012659,30.5874629,Усадьба,1
60.0181743,30.647778,Гриль-бар 101,1
55.884457,37.604284,Бургер Кинг,1
55.6858146,37.6120998,Gamesdealer,1
55.7379548,37.4105975,Золотое Яблоко,1
55.7588204,37.5984691,Remy Kitchen Bakery,1
55.7800116,37.6054762,Ред36,1
55.7788599,37.6737576,Пивзавод 77,1
55.6401572,37.6208199,Бургер Кинг,1
59.9690916,30.3182621,BeefZavod,1
55.8277442,37.6280102,,1
59.8661742,30.3162465,S2B,1
59.949145,30.2349868,S2B,1
59.9411856,30.3658891,Fort Maverick,1
59.9358188,30.3416744,КИDO,1
55.7391262,37.6609697,Мон каприз,1
55.7837198,37.7121402,КоптерТайм,1
55.7451431,38.0322738,Смокинг Плейс,1
60.0200285,30.6448783,ZavariCoffee,1
59.8759494,30.4470697,Штолле,1
55.8180324,37.7259812,BeEko.ru,1
55.6613663,37.5425266,СТО 99,1
55.6507263,37.4825927,СССР,1
60.0525366,29.981607,"СТО ""Гараж""",1
55.7585797,37.7504764,Гриль Хаус,1
55.7585903,37.750726,Бургер Клаб,1
55.7830582,37.7204106,Манджонэ,1
55.7835022,37.7212807,Кружка,1
55.6504149,37.618948,Тануки,1
59.9324989,30.3521592,Невский Централь,1
59.937778,30.3238408,Невский Отель Гранд Энерджи,1
55.704981,37.639994,Samsung,1
55.5371813,37.5119834,Бургер Кинг,1
59.7952334,30.1472134,Теремок,1
55.7417976,37.6276729,Лайла,1
59.9156776,30.4507695,Вербена,1
60.031874,30.2849197,SkyNet,1
59.9327543,30.3492317,Soviethostel,1
55.7810486,37.5601775,Паттара,1
55.7168662,37.6905669,Royal Enfield Москва,1
55.6572531,37.8660426,Аспектрум,1
59.9281032,30.3204615,Мультисервис,1
55.796563,37.9465056,Pizza ROMA,1
60.0573415,30.3082685,Rostic`s,1
55.5494529,37.8581108,"Парк-отель ""Орловский""",1
59.9187961,30.3083324,,1
59.9251153,30.3681134,Мистер шницель,1
55.6897821,37.5803642,Пекло,1
55.7443009,37.5653751,Киевская,1
59.8497091,30.2812998,Лайм,1
59.9319959,30.3556082,Lopatin Невский 100,1
59.9316787,30.3578209,АБ,1
59.9307904,30.3221396,Monte Cristo,1
55.7830334,37.6693449,РВР Медик,1
59.9934971,30.1478561,Триумф Аудио,1
55.7279149,37.4776592,Бургер Кинг,1
55.8059816,37.3952255,Бургер Кинг,1
55.8401947,37.4911375,Бургер Кинг,1
55.5826885,37.6709961,Бургер Кинг,1
55.6256314,37.7596982,Бургер Кинг,1
55.7298499,37.7322717,Вкусно — и точка,1
